card_id,name_ko,name_en,pool,rarity,cost,type,score_low,score_baseline,score_high,score_width,confidence_score,confidence_grade,low_confidence_effects,fallback_effects,benchmark_v4,benchmark_method,benchmark_comparable,residual_low,residual_baseline,residual_high,rank_low_scenario,rank_baseline_scenario,rank_high_scenario,rank_span,rank_stability,rules,description_en
ARMAMENTS,전투장비,Armaments,ironclad,Common,E1,Skill,5.0,5.0,5.0,0.0,0.888,B,0,0,5.3,v3_table,True,-0.3,-0.3,-0.3,32,66,78,46,0.465,atomic_fixed|atomic_upgrade,Gain 5 Block. Upgrade a card in your Hand.
DEADLY_POISON,맹독,Deadly Poison,silent,Common,E1,Skill,5.0,5.0,5.0,0.0,1.0,A,0,0,5.3,v3_table,True,-0.3,-0.3,-0.3,32,67,75,43,0.506,atomic_fixed,Apply 5 Poison.
DEFLECT,튕겨내기,Deflect,silent,Common,E0,Skill,2.4,2.4,2.4,0.0,1.0,A,0,0,2.7,v3_table,True,-0.3,-0.3,-0.3,59,83,85,26,0.701,atomic_fixed,Gain 4 Block.
DISMANTLE,해체,Dismantle,ironclad,Uncommon,E1,Attack,4.0,6.8,8.0,4.0,0.761,B,1,0,6.5,v3_table,True,-2.5,0.3,1.5,51,44,57,13,0.849,atomic_fixed|conditional_extra_hits,"Deal 8 damage. If the enemy is Vulnerable, hits twice."
ENFEEBLING_TOUCH,쇠약의 손길,Enfeebling Touch,necrobinder,Uncommon,E1,Skill,6.2,6.2,6.2,0.0,0.72,B,0,0,6.5,v3_table,True,-0.3,-0.3,-0.3,21,47,61,40,0.54,atomic_enemy_strength_loss_turn|keyword_ethereal,Enemy loses 8 Strength this turn.
HAND_TRICK,손기술,Hand Trick,silent,Uncommon,E1,Skill,4.7,6.2,8.2,3.5,0.91,B,0,0,6.5,v3_table,True,-1.8,-0.3,1.7,35,45,53,18,0.793,atomic_fixed|atomic_grant_sly,Gain 7 Block. Add Sly to a Skill in your Hand this turn.
PROWESS,기량,Prowess,colorless,Uncommon,E1,Power,6.5,6.5,6.5,0.0,1.0,A,0,0,6.8,v3_table,True,-0.3,-0.3,-0.3,19,36,49,30,0.524,atomic_fixed,Gain 1 Strength. Gain 1 Dexterity.
SLICE,칼질,Slice,silent,Common,E0,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,2.7,v3_table,True,0.3,0.3,0.3,52,80,83,31,0.644,atomic_fixed,Deal 6 damage.
SPLASH,착수,Splash,colorless,Uncommon,E1,Skill,5.5,6.5,8.0,2.5,0.643,C,1,0,6.8,v3_table,True,-1.3,-0.3,1.2,22,37,38,16,0.746,atomic_free_generated_card|discover_restricted_card,Choose 1 of 3 random Attacks from another character to add into your Hand. It's free to play this turn.
TAUNT,도발,Taunt,ironclad,Uncommon,E1,Skill,6.2,6.2,6.2,0.0,0.91,A,0,0,6.5,v3_table,True,-0.3,-0.3,-0.3,22,54,66,44,0.488,atomic_fixed,Gain 7 Block. Apply 1 Vulnerable.
TREMBLE,떨림,Tremble,ironclad,Common,E1,Skill,5.0,5.0,5.0,0.0,0.72,B,0,0,5.3,v3_table,True,-0.3,-0.3,-0.3,38,68,79,41,0.523,atomic_fixed|keyword_exhaust,Apply 3 Vulnerable.
BEAT_INTO_SHAPE,재성형,Beat into Shape,regent,Rare,E1,Attack,2.83,6.79,20.32,17.49,0.619,C,2,0,6.5,v3_table,True,-3.67,0.29,13.82,59,33,15,44,0.494,atomic_fixed|atomic_fixed+x_value|forge_per_prior_hit,Deal 5 damage. Forge X. Forges an additional 5 for every other time you've hit the enemy this turn.
GO_FOR_THE_EYES,눈 할퀴기,Go for the Eyes,defect,Common,E0,Attack,1.5,2.97,3.6,2.1,0.713,B,1,0,2.7,v3_table,True,-1.2,0.27,0.9,75,80,77,5,0.943,atomic_fixed|atomic_fixed+condition_probability,"Deal 3 damage. If the enemy intends to attack, apply 1 Weak."
LIGHTNING_ROD,피뢰침,Lightning Rod,defect,Common,E1,Skill,5.568,5.568,5.568,0.0,0.67,C,1,0,5.3,v3_table,True,0.268,0.268,0.268,30,53,66,36,0.586,atomic_fixed|atomic_fixed+fixed_delayed_turns,"Gain 4 Block. At the start of the next 2 turns, Channel 1 Lightning."
OFFERING,제물,Offering,ironclad,Rare,E0,Skill,6.25,6.25,6.25,0.0,0.782,B,0,0,6.5,v3_table,True,-0.25,-0.25,-0.25,21,53,65,44,0.488,atomic_fixed|keyword_exhaust,Lose 6 HP. Gain 2 Energy. Draw 3 cards.
PRODUCTION,생산,Production,colorless,Uncommon,E0,Skill,4.0,4.0,4.0,0.0,0.72,B,0,0,4.25,v3_table,True,-0.25,-0.25,-0.25,30,51,53,23,0.635,atomic_fixed|keyword_exhaust,Gain 2 Energy.
REFRACT,굴절,Refract,defect,Uncommon,E3,Attack,16.0,16.25,16.75,0.75,0.864,B,1,0,16.0,v3_table,True,0.0,0.25,0.75,3,6,32,29,0.667,atomic_fixed|multi_hit_strength_synergy,Deal 9 damage twice. Channel 2 Glass.
SPOILS_OF_BATTLE,전투의 성과,Spoils of Battle,regent,Common,E1,Skill,5.05,5.05,5.05,0.0,0.72,B,0,0,5.3,v3_table,True,-0.25,-0.25,-0.25,37,54,67,30,0.655,atomic_fixed,Forge 5. Draw 2 cards.
ASHEN_STRIKE,잿빛 타격,Ashen Strike,ironclad,Uncommon,E1,Attack,4.5,6.3,18.0,13.5,0.852,C,0,0,6.5,v3_table,True,-2.0,-0.2,11.5,43,50,30,20,0.767,additional_damage_scaling|atomic_fixed,Deal 6 damage. Deals 3 additional damage for each card in your Exhaust Pile.
BARRAGE,일제 사격,Barrage,defect,Common,E1,Attack,2.5,5.5,25.0,22.5,0.72,C,0,0,5.3,v3_table,True,-2.8,0.2,19.7,61,55,16,45,0.483,atomic_fixed+scaling_count,Deal 5 damage for each Channeled Orb.
BUBBLE_BUBBLE,차오르는 독,Bubble Bubble,silent,Uncommon,E1,Skill,0.0,6.3,9.0,9.0,0.72,C,0,0,6.5,v3_table,True,-6.5,-0.2,2.5,79,44,51,35,0.598,atomic_fixed+condition_probability,"If the enemy has Poison, apply 9 Poison."
CALCIFY,석회화,Calcify,necrobinder,Uncommon,E1,Power,1.8,6.3,32.4,30.6,0.42,C,1,0,6.5,v3_table,True,-4.7,-0.2,25.9,70,45,8,62,0.287,osty_damage_aura,Osty's attacks deal 4 additional damage.
CLOAK_AND_DAGGER,망토와 단검,Cloak and Dagger,silent,Common,E1,Skill,5.5,5.5,5.5,0.0,1.0,A,0,0,5.3,v3_table,True,0.2,0.2,0.2,21,58,69,48,0.448,atomic_fixed,Gain 6 Block. Add 1 Shiv into your Hand.
COSMIC_INDIFFERENCE,우주적 무관심,Cosmic Indifference,regent,Common,E1,Skill,5.1,5.1,5.1,0.0,0.918,A,0,0,5.3,v3_table,True,-0.2,-0.2,-0.2,34,51,64,30,0.655,atomic_fixed|atomic_retrieve_topdeck,Gain 6 Block. Put a card from your Discard Pile on top of your Draw Pile.
DEFILE,모독,Defile,necrobinder,Common,E1,Attack,5.5,5.5,5.5,0.0,0.963,A,0,0,5.3,v3_table,True,0.2,0.2,0.2,33,56,70,37,0.575,atomic_fixed|keyword_ethereal,Deal 13 damage.
FEEL_NO_PAIN,무감각,Feel No Pain,ironclad,Uncommon,E1,Power,1.8,6.3,32.4,30.6,0.72,C,0,0,6.5,v3_table,True,-4.7,-0.2,25.9,73,51,8,65,0.244,atomic_fixed+event_triggers,"Whenever a card is Exhausted, gain 3 Block."
HIDDEN_CACHE,비밀 상자,Hidden Cache,regent,Common,E1,Skill,5.1,5.1,5.1,0.0,0.42,C,2,0,5.3,v3_table,True,-0.2,-0.2,-0.2,35,52,65,30,0.655,atomic_fixed|atomic_fixed+delay_next_turn,"Gain 1 Stars. Next turn, gain 3 Stars."
IRON_WAVE,철의 파동,Iron Wave,ironclad,Common,E1,Attack,5.5,5.5,5.5,0.0,1.0,A,0,0,5.3,v3_table,True,0.2,0.2,0.2,27,61,75,48,0.442,atomic_fixed,Gain 5 Block. Deal 5 damage.
LEG_SWEEP,다리 걸기,Leg Sweep,silent,Uncommon,E2,Skill,10.8,10.8,10.8,0.0,0.891,B,0,0,11.0,v3_table,True,-0.2,-0.2,-0.2,3,12,44,41,0.529,atomic_fixed,Apply 2 Weak. Gain 11 Block.
PILLAR_OF_CREATION,창조의 기둥,Pillar of Creation,regent,Uncommon,E1,Power,1.8,6.3,32.4,30.6,0.72,C,0,0,6.5,v3_table,True,-4.7,-0.2,25.9,75,36,5,70,0.195,atomic_fixed+event_triggers,"Whenever you create a card, gain 3 Block."
RATTLE,덜그럭대기,Rattle,necrobinder,Uncommon,E1,Attack,3.15,6.3,15.75,12.6,0.71,C,1,0,6.5,v3_table,True,-3.35,-0.2,9.25,57,46,36,21,0.759,atomic_osty_damage|osty_extra_hits,Osty deals 7 damage. Hits an additional time for each other time he has attacked this turn.
REAVE,강탈,Reave,necrobinder,Common,E1,Attack,5.5,5.5,5.5,0.0,0.949,A,0,0,5.3,v3_table,True,0.2,0.2,0.2,35,58,71,36,0.586,atomic_fixed,Deal 9 damage. Add a Soul into your Draw Pile.
SEEKER_STRIKE,탐색 타격,Seeker Strike,colorless,Uncommon,E1,Attack,7.0,7.0,7.0,0.0,0.9,A,0,0,6.8,v3_table,True,0.2,0.2,0.2,15,30,44,29,0.54,atomic_fixed|partial_tutor_draw_to_hand,Deal 9 damage. Choose 1 of 3 cards in your Draw Pile to add into your Hand.
SETUP_STRIKE,사전 타격,Setup Strike,ironclad,Common,E1,Attack,5.1,5.1,5.1,0.0,1.0,A,0,0,5.3,v3_table,True,-0.2,-0.2,-0.2,31,65,77,46,0.465,atomic_fixed|atomic_temporary_stat,Deal 7 damage. Gain 2 Strength this turn.
SOUL_STORM,영혼 폭풍,Soul Storm,necrobinder,Rare,E1,Attack,5.5,6.7,14.5,9.0,0.907,C,0,0,6.5,v3_table,True,-1.0,0.2,8.0,36,43,38,7,0.92,additional_damage_scaling|atomic_fixed,Deal 9 damage. Deals 2 additional damage for each Soul in your Exhaust Pile.
SPITE,악의,Spite,ironclad,Uncommon,E0,Attack,2.5,4.5,5.75,3.25,0.867,B,0,0,4.3,v3_table,True,-1.8,0.2,1.45,67,73,70,6,0.93,atomic_fixed|conditional_extra_hits|multi_hit_strength_synergy,"Deal 5 damage. If you lost HP this turn, hits 2 times."
ULTIMATE_DEFEND,궁극의 수비,Ultimate Defend,colorless,Uncommon,E1,Skill,6.6,6.6,6.6,0.0,1.0,A,0,0,6.8,v3_table,True,-0.2,-0.2,-0.2,18,35,47,29,0.54,atomic_fixed,Gain 11 Block.
ULTIMATE_STRIKE,궁극의 타격,Ultimate Strike,colorless,Uncommon,E1,Attack,7.0,7.0,7.0,0.0,1.0,A,0,0,6.8,v3_table,True,0.2,0.2,0.2,16,31,45,29,0.54,atomic_fixed,Deal 14 damage.
NEGATIVE_PULSE,비관적인 맥박,Negative Pulse,necrobinder,Common,E1,Skill,5.457,5.457,5.457,0.0,1.0,A,0,0,5.3,v3_table,True,0.157,0.157,0.157,37,59,72,35,0.598,atomic_fixed,Gain 5 Block. Apply 7 Doom to ALL enemies.
DAGGER_SPRAY,단검 분사,Dagger Spray,silent,Common,E1,Attack,5.2,5.45,5.95,0.75,0.975,A,0,0,5.3,v3_table,True,-0.1,0.15,0.65,25,60,67,42,0.517,atomic_fixed|multi_hit_strength_synergy,Deal 4 damage to ALL enemies twice.
SWEEPING_BEAM,광선 휩쓸기,Sweeping Beam,defect,Common,E1,Attack,5.15,5.15,5.15,0.0,0.932,A,0,0,5.3,v3_table,True,-0.15,-0.15,-0.15,37,59,71,34,0.609,atomic_fixed,Deal 6 damage to ALL enemies. Draw 1 card.
BULLY,협박,Bully,ironclad,Uncommon,E0,Attack,3.0,4.2,12.0,9.0,0.852,C,0,0,4.3,v3_table,True,-1.3,-0.1,7.7,58,78,42,36,0.581,additional_damage_scaling|atomic_fixed,Deal 4 damage. Deals 2 additional damage for each Vulnerable on the enemy.
ETERNAL_ARMOR,영원의 갑옷,Eternal Armor,colorless,Rare,E3,Power,14.4,14.4,14.4,0.0,0.72,B,0,0,14.5,v3_table,True,-0.1,-0.1,-0.1,3,6,21,18,0.714,atomic_fixed,Gain 9 Plating.
FINISHER,마무리,Finisher,silent,Uncommon,E1,Attack,3.0,6.6,30.0,27.0,0.72,C,0,0,6.5,v3_table,True,-3.5,0.1,23.5,50,40,4,46,0.471,atomic_fixed+scaling_count,Deal 6 damage for each Attack already played this turn.
FLATTEN,땅고르기,Flatten,necrobinder,Common,E2,Attack,5.4,8.9,10.4,5.0,0.89,B,0,0,9.0,v3_table,True,-3.6,-0.1,1.4,38,29,43,14,0.839,atomic_osty_damage|conditional_cost_zero,Osty deals 12 damage. This card costs 0 Energy if Osty has attacked this turn.
GUIDING_STAR,길잡이별,Guiding Star,regent,Common,E1+S2,Attack,5.4,5.4,5.4,0.0,0.756,B,1,0,5.3,energy_table_star_cost_separated,True,0.1,0.1,0.1,31,47,61,30,0.655,atomic_fixed|cost_star_spend,Deal 12 damage. Draw 2 cards.
HEMOKINESIS,혈류,Hemokinesis,ironclad,Uncommon,E1,Attack,6.4,6.4,6.4,0.0,1.0,A,0,0,6.5,v3_table,True,-0.1,-0.1,-0.1,18,47,62,44,0.488,atomic_fixed,Lose 2 HP. Deal 15 damage.
INTERCEPT,가로막기,Intercept,colorless,Uncommon,E1,Skill,-0.6,6.9,15.4,16.0,0.753,C,1,0,6.8,v3_table,True,-7.4,0.1,8.6,62,32,19,43,0.317,atomic_fixed|intercept_attacks,Gain 9 Block. Redirect all incoming attacks that would be dealt to another player this turn to you.
LEAP,도약,Leap,defect,Common,E1,Skill,5.4,5.4,5.4,0.0,1.0,A,0,0,5.3,v3_table,True,0.1,0.1,0.1,33,57,69,36,0.586,atomic_fixed,Gain 9 Block.
LUNAR_BLAST,달의 세례,Lunar Blast,regent,Uncommon,E0,Attack,2.0,4.4,20.0,18.0,0.72,C,0,0,4.3,v3_table,True,-2.3,0.1,15.7,69,59,16,53,0.391,atomic_fixed+scaling_count,Deal 4 damage for each Skill already played this turn.
PILLAGE,갈취,Pillage,ironclad,Uncommon,E1,Attack,4.25,6.4,12.85,8.6,0.692,C,1,0,6.5,v3_table,True,-2.25,-0.1,6.35,49,48,39,10,0.884,atomic_fixed|draw_until_non_attack,Deal 6 damage. Draw cards until you draw a non-Attack card.
STONE_ARMOR,돌 갑옷,Stone Armor,ironclad,Uncommon,E1,Power,6.4,6.4,6.4,0.0,0.72,B,0,0,6.5,v3_table,True,-0.1,-0.1,-0.1,19,49,63,44,0.488,atomic_fixed,Gain 4 Plating.
TWIN_STRIKE,이중 타격,Twin Strike,ironclad,Common,E1,Attack,5.0,5.25,5.75,0.75,0.975,A,0,0,5.3,v3_table,True,-0.3,-0.05,0.45,39,63,71,32,0.628,atomic_fixed|multi_hit_strength_synergy,Deal 5 damage twice.
RADIATE,방출,Radiate,regent,Uncommon,E0,Attack,1.95,4.29,19.5,17.55,0.42,C,1,0,4.3,v3_table,True,-2.35,-0.01,15.2,72,60,17,55,0.368,atomic_fixed+scaling_count,Deal 3 damage to ALL enemies for each 1 Stars gained this turn.
ASSASSINATE,암살,Assassinate,silent,Rare,E0,Attack,6.5,6.5,6.5,0.0,0.885,B,0,0,6.5,v3_table,True,0.0,0.0,0.0,11,41,60,49,0.437,atomic_fixed|keyword_exhaust|keyword_innate,Deal 10 damage. Apply 1 Vulnerable.
BLUDGEON,몽둥이질,Bludgeon,ironclad,Uncommon,E3,Attack,16.0,16.0,16.0,0.0,1.0,A,0,0,16.0,v3_table,True,0.0,0.0,0.0,4,9,33,29,0.663,atomic_fixed,Deal 32 damage.
BOOST_AWAY,가속 이탈,Boost Away,defect,Common,E0,Skill,2.7,2.7,2.7,0.0,1.0,A,0,0,2.7,v3_table,True,-0.0,-0.0,-0.0,58,81,83,25,0.713,atomic_fixed,Gain 6 Block. Add a Dazed into your Discard Pile.
BREAKTHROUGH,정면 돌파,Breakthrough,ironclad,Common,E1,Attack,5.3,5.3,5.3,0.0,1.0,A,0,0,5.3,v3_table,True,0.0,0.0,0.0,28,62,76,48,0.442,atomic_fixed,Lose 1 HP. Deal 9 damage to ALL enemies.
BUNDLE_OF_JOY,기쁨의 선물,Bundle of Joy,regent,Rare,E1,Skill,4.0,6.5,9.0,5.0,0.455,C,1,0,6.5,v3_table,True,-2.5,0.0,2.5,43,34,41,9,0.897,keyword_exhaust|three_random_colorless_diminishing,Add 3 random Colorless cards into your Hand.
BURY,매장,Bury,necrobinder,Uncommon,E4,Attack,26.0,26.0,26.0,0.0,1.0,A,0,0,26.0,v3_table,True,0.0,0.0,0.0,2,2,11,9,0.897,atomic_fixed,Deal 52 damage.
COLLISION_COURSE,불가피한 충돌,Collision Course,regent,Common,E0,Attack,2.7,2.7,2.7,0.0,1.0,A,0,0,2.7,v3_table,True,0.0,0.0,0.0,62,76,81,19,0.782,atomic_fixed,Deal 11 damage. Add a Debris into your Hand.
DASH,돌진,Dash,silent,Uncommon,E2,Attack,11.0,11.0,11.0,0.0,1.0,A,0,0,11.0,v3_table,True,0.0,0.0,0.0,2,10,42,40,0.54,atomic_fixed,Gain 10 Block. Deal 10 damage.
DEFEND_DEFECT,수비,Defend,defect,Basic,E1,Skill,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,54,77,81,27,0.69,atomic_fixed,Gain 5 Block.
DEFEND_IRONCLAD,수비,Defend,ironclad,Basic,E1,Skill,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,59,84,86,27,0.686,atomic_fixed,Gain 5 Block.
DEFEND_NECROBINDER,수비,Defend,necrobinder,Basic,E1,Skill,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,58,80,82,24,0.724,atomic_fixed,Gain 5 Block.
DEFEND_REGENT,수비,Defend,regent,Basic,E1,Skill,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,53,68,75,22,0.747,atomic_fixed,Gain 5 Block.
DEFEND_SILENT,수비,Defend,silent,Basic,E1,Skill,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,49,79,82,33,0.621,atomic_fixed,Gain 5 Block.
DEFRAGMENT,조각모음,Defragment,defect,Rare,E1,Power,6.5,6.5,6.5,0.0,0.72,B,0,0,6.5,v3_table,True,0.0,0.0,0.0,20,40,58,38,0.563,atomic_fixed,Gain 1 Focus.
DREDGE,추출,Dredge,necrobinder,Uncommon,E1,Skill,6.5,6.5,6.5,0.0,0.72,B,0,0,6.5,v3_table,True,0.0,0.0,0.0,19,44,59,40,0.54,keyword_exhaust|tutor_to_hand,Put 3 cards from your Discard Pile into your Hand.
DUALCAST,이중 시전,Dualcast,defect,Basic,E1,Skill,1.5,3.0,8.0,6.5,0.42,C,1,0,3.0,v3_table,True,-1.5,0.0,5.0,74,78,54,24,0.724,atomic_evoke_orb,Evoke your rightmost Orb twice.
ENERGY_SURGE,에너지 폭주,Energy Surge,defect,Uncommon,E1,Skill,4.0,6.5,11.5,7.5,0.455,C,1,0,6.5,v3_table,True,-2.5,0.0,5.0,45,41,43,4,0.954,all_players+atomic_fixed|keyword_exhaust,ALL players gain 2 Energy.
FIGHT_THROUGH,강행 돌파,Fight Through,defect,Uncommon,E1,Skill,6.5,6.5,6.5,0.0,1.0,A,0,0,6.5,v3_table,True,0.0,0.0,0.0,21,42,59,38,0.563,atomic_fixed,Gain 13 Block. Add 2 Wounds into your Discard Pile.
FOCUSED_STRIKE,밀집 타격,Focused Strike,defect,Common,E1,Attack,5.3,5.3,5.3,0.0,0.958,A,0,0,5.3,v3_table,True,0.0,0.0,0.0,34,58,70,36,0.586,atomic_fixed|atomic_temporary_stat,Deal 9 damage. Gain 1 Focus this turn.
FOOTWORK,발놀림,Footwork,silent,Uncommon,E1,Power,6.5,6.5,6.5,0.0,1.0,A,0,0,6.5,v3_table,True,0.0,0.0,0.0,13,42,61,48,0.448,atomic_fixed,Gain 2 Dexterity.
GLASSWORK,유리 공예,Glasswork,defect,Uncommon,E1,Skill,6.5,6.5,6.5,0.0,0.849,B,0,0,6.5,v3_table,True,0.0,0.0,0.0,22,43,60,38,0.563,atomic_fixed,Gain 5 Block. Channel 1 Glass.
GLITTERSTREAM,빛의 흐름,Glitterstream,regent,Common,E2,Skill,9.0,9.0,9.0,0.0,1.0,A,0,0,9.0,v3_table,True,0.0,0.0,0.0,14,21,42,28,0.678,atomic_fixed|atomic_fixed+delay_next_turn,"Gain 11 Block. Next turn, gain 5 Block."
HIDDEN_DAGGERS,숨겨진 단검,Hidden Daggers,silent,Uncommon,E0,Skill,4.3,4.3,4.3,0.0,1.0,A,0,0,4.3,v3_table,True,0.0,0.0,0.0,38,72,79,41,0.529,atomic_fixed,Discard 2 cards. Add 2 Shivs into your Hand.
IMPERVIOUS,무적,Impervious,ironclad,Rare,E2,Skill,17.0,17.0,17.0,0.0,0.985,A,0,0,17.0,v3_table,True,0.0,0.0,0.0,2,6,31,29,0.663,atomic_fixed|keyword_exhaust,Gain 30 Block.
INFLAME,발화,Inflame,ironclad,Uncommon,E1,Power,6.5,6.5,6.5,0.0,1.0,A,0,0,6.5,v3_table,True,0.0,0.0,0.0,16,45,61,45,0.477,atomic_fixed,Gain 2 Strength.
LEADING_STRIKE,선제 타격,Leading Strike,silent,Common,E1,Attack,5.3,5.3,5.3,0.0,1.0,A,0,0,5.3,v3_table,True,0.0,0.0,0.0,23,61,71,48,0.448,atomic_fixed,Deal 3 damage. Add 2 Shivs into your Hand.
METEOR_STRIKE,유성 타격,Meteor Strike,defect,Rare,E5,Attack,33.0,33.0,33.0,0.0,0.822,B,0,0,33.0,direct_high_cost_anchor,True,0.0,0.0,0.0,1,1,7,6,0.931,atomic_fixed,Deal 24 damage. Channel 3 Plasma.
POKE,쑤시기,Poke,necrobinder,Common,E0,Attack,2.7,2.7,2.7,0.0,1.0,A,0,0,2.7,v3_table,True,0.0,0.0,0.0,63,82,85,22,0.747,atomic_osty_damage,Osty deals 6 damage.
PRECISE_CUT,정밀한 베기,Precise Cut,silent,Uncommon,E0,Attack,-3.5,4.3,5.5,9.0,0.928,C,0,0,4.3,v3_table,True,-7.8,0.0,1.2,88,73,70,18,0.793,atomic_fixed|damage_reduction_scaling,Deal 13 damage. Deals 2 less damage for each other card in your Hand.
PYRE,불의 심장,Pyre,ironclad,Rare,E2,Power,5.0,17.0,25.0,20.0,0.42,C,1,0,17.0,v3_table,True,-12.0,0.0,8.0,36,7,21,29,0.663,atomic_fixed+recurring_resource_turns,Gain 1 Energy at the start of each turn.
SHADOW_SHIELD,그림자 방패,Shadow Shield,defect,Uncommon,E2,Skill,11.0,11.0,11.0,0.0,0.888,B,0,0,11.0,v3_table,True,0.0,0.0,0.0,7,20,44,37,0.575,atomic_fixed,Gain 11 Block. Channel 1 Dark.
SQUEEZE,쥐어짜기,Squeeze,necrobinder,Rare,E3,Attack,13.75,20.0,31.25,17.5,0.746,C,1,0,20.0,v3_table,True,-6.25,0.0,11.25,5,4,9,5,0.943,atomic_osty_damage|damage_per_osty_attack,Osty deals 25 damage. Deals 5 additional damage for ALL your other Osty Attacks.
STRIKE_DEFECT,타격,Strike,defect,Basic,E1,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,57,79,82,25,0.713,atomic_fixed,Deal 6 damage.
STRIKE_IRONCLAD,타격,Strike,ironclad,Basic,E1,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,62,86,87,25,0.709,atomic_fixed,Deal 6 damage.
STRIKE_NECROBINDER,타격,Strike,necrobinder,Basic,E1,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,60,81,84,24,0.724,atomic_fixed,Deal 6 damage.
STRIKE_REGENT,타격,Strike,regent,Basic,E1,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,56,71,77,21,0.759,atomic_fixed,Deal 6 damage.
STRIKE_SILENT,타격,Strike,silent,Basic,E1,Attack,3.0,3.0,3.0,0.0,1.0,A,0,0,3.0,v3_table,True,0.0,0.0,0.0,53,81,84,31,0.644,atomic_fixed,Deal 6 damage.
THE_GAMBIT,포석,The Gambit,colorless,Rare,E0,Skill,-5.0,5.0,27.0,32.0,0.736,C,1,0,5.0,v3_table,True,-10.0,0.0,22.0,64,45,5,59,0.063,atomic_fixed|gambit_death_risk,"Gain 50 Block. If you take unblocked attack damage this combat, die."
TURBO,터보,TURBO,defect,Common,E0,Skill,2.7,2.7,2.7,0.0,0.808,B,0,0,2.7,v3_table,True,0.0,0.0,0.0,60,82,84,24,0.724,atomic_fixed,Gain 2 Energy. Add a Void into your Discard Pile.
VENERATE,추앙,Venerate,regent,Basic,E1,Skill,3.0,3.0,3.0,0.0,0.42,C,1,0,3.0,v3_table,True,0.0,0.0,0.0,58,73,79,21,0.759,atomic_fixed,Gain 2 Stars.
WHITE_NOISE,백색 소음,White Noise,defect,Uncommon,E1,Skill,6.5,6.5,6.5,0.0,0.626,C,1,0,6.5,v3_table,True,0.0,0.0,0.0,23,44,61,38,0.563,atomic_free_generated_card|atomic_random_power_card|keyword_exhaust,Add a random Power into your Hand. It's free to play this turn.
